Object/BB,Object/HSF,Object/LSF,Non-Object/LSF,Non-Object/HSF,Non-Object/BB,Time,Subject
2.059,0.54082,1.3093,-1.4609,1.1259,1.1218,150.39,9
1.8817,0.37051,0.99861,-1.8584,0.96247,0.83626,152.34,9
1.7432,0.24323,0.70557,-2.1838,0.77596,0.53596,154.3,9
1.5988,0.16528,0.43102,-2.4209,0.55244,0.25808,156.25,9
1.438,0.13124,0.18179,-2.5946,0.30459,0.038367,158.2,9
1.2723,0.13614,-0.022825,-2.7253,0.067105,-0.10766,160.16,9
1.0966,0.15784,-0.16933,-2.804,-0.12538,-0.19807,162.11,9
0.90302,0.17212,-0.27624,-2.8236,-0.2463,-0.26137,164.06,9
0.70348,0.17929,-0.37863,-2.7881,-0.27969,-0.30929,166.02,9
0.51514,0.19469,-0.49996,-2.7093,-0.23738,-0.32954,167.97,9
0.3438,0.23549,-0.64034,-2.6076,-0.14745,-0.29898,169.92,9
0.19398,0.2992,-0.78079,-2.4971,-0.031037,-0.21792,171.88,9
0.080535,0.35275,-0.90795,-2.3849,0.098083,-0.11073,173.83,9
0.014283,0.37165,-1.0232,-2.2837,0.23281,0.0026393,175.78,9
-0.0092362,0.3696,-1.1208,-2.207,0.36781,0.10815,177.73,9
-0.00072157,0.37416,-1.1942,-2.1524,0.49466,0.211,179.69,9
0.029216,0.39701,-1.2534,-2.0982,0.61368,0.33704,181.64,9
0.068482,0.43039,-1.3038,-2.0273,0.73068,0.50138,183.59,9
0.10539,0.46517,-1.3337,-1.9455,0.84457,0.69432,185.55,9
0.13545,0.49225,-1.3301,-1.8681,0.95667,0.89066,187.5,9
0.15063,0.48209,-1.2905,-1.7966,1.0696,1.0775,189.45,9
0.13162,0.40366,-1.2224,-1.7154,1.1723,1.2508,191.41,9
0.074359,0.26966,-1.1339,-1.6157,1.2583,1.4035,193.36,9
-0.00095897,0.13182,-1.0245,-1.5148,1.3411,1.5435,195.31,9
-0.076144,0.032515,-0.88051,-1.4314,1.4283,1.6792,197.27,9
-0.13286,-0.02083,-0.69457,-1.3613,1.5072,1.8048,199.22,9
-0.13832,-0.050278,-0.47919,-1.2935,1.5695,1.9262,201.17,9
-0.075637,-0.084314,-0.25305,-1.2281,1.6327,2.0593,203.13,9
0.03669,-0.12967,-0.035183,-1.1715,1.7179,2.2052,205.08,9
0.1816,-0.1713,0.15775,-1.1212,1.8352,2.3642,207.03,9
0.36244,-0.19126,0.31972,-1.0683,1.9946,2.5392,208.98,9
0.57669,-0.18565,0.45551,-1.0075,2.1916,2.7199,210.94,9
0.80987,-0.16401,0.58225,-0.93708,2.3989,2.8947,212.89,9
1.0449,-0.13538,0.72079,-0.85958,2.5928,3.0601,214.84,9
1.2584,-0.10929,0.8819,-0.77298,2.7733,3.2255,216.8,9
1.437,-0.094304,1.066,-0.66829,2.9549,3.4106,218.75,9
1.5955,-0.087331,1.2653,-0.54773,3.1395,3.6161,220.7,9
1.7474,-0.074009,1.4697,-0.41929,3.3133,3.8242,222.66,9
1.8898,-0.039475,1.6683,-0.2753,3.4714,4.0298,224.61,9
2.0322,0.019815,1.843,-0.10115,3.6152,4.2339,226.56,9
2.1941,0.098779,1.9781,0.098611,3.7448,4.4242,228.52,9
2.3802,0.18737,2.0728,0.30164,3.8698,4.575,230.47,9
2.5747,0.26132,2.1391,0.48523,3.9975,4.6533,232.42,9
2.7605,0.29025,2.1884,0.63785,4.118,4.6478,234.38,9
2.9368,0.2715,2.2285,0.76619,4.2149,4.5944,236.33,9
3.104,0.23943,2.2654,0.88588,4.2797,4.5445,238.28,9
3.2588,0.2296,2.2913,1.0056,4.3185,4.5273,240.23,9
3.4055,0.25351,2.2915,1.1288,4.3409,4.5513,242.19,9
3.5364,0.30641,2.2652,1.2584,4.3424,4.6068,244.14,9
3.6322,0.37313,2.2296,1.3884,4.3134,4.6753,246.09,9
3.6901,0.43903,2.2057,1.503,4.2594,4.7434,248.05,9
3.7095,0.50339,2.202,1.5872,4.1923,4.7991,250,9
3.6803,0.56705,2.2109,1.6368,4.1281,4.8329,251.95,9
3.6068,0.63149,2.2211,1.6655,4.0977,4.8466,253.91,9
3.5158,0.70442,2.2264,1.6783,4.1223,4.8451,255.86,9
3.4388,0.78143,2.2248,1.6599,4.1878,4.8383,257.81,9
3.3906,0.84537,2.215,1.6122,4.254,4.8405,259.77,9
3.3721,0.87986,2.1861,1.5609,4.2824,4.8528,261.72,9
3.3821,0.87646,2.1318,1.5329,4.2701,4.873,263.67,9
3.4069,0.83117,2.0795,1.5494,4.259,4.9069,265.63,9
3.4287,0.74141,2.0646,1.6169,4.2912,4.9517,267.58,9
3.4484,0.62253,2.0913,1.7174,4.358,4.9982,269.53,9
3.4735,0.49822,2.1392,1.8165,4.4211,5.0483,271.48,9
3.4912,0.37819,2.1849,1.8961,4.4547,5.1131,273.44,9
3.4775,0.2737,2.2102,1.9749,4.4555,5.2001,275.39,9
3.4344,0.21678,2.2074,2.0782,4.4446,5.3099,277.34,9
3.3932,0.24368,2.1744,2.2008,4.453,5.4281,279.3,9
3.3823,0.35619,2.1188,2.3224,4.4977,5.5258,281.25,9
3.4069,0.51499,2.0671,2.4371,4.5811,5.5907,283.2,9
3.4562,0.67627,2.0354,2.5446,4.691,5.637,285.16,9
3.5168,0.81563,2.0178,2.6396,4.8021,5.6828,287.11,9
3.5787,0.91689,2.0164,2.7295,4.9027,5.74,289.06,9
3.6292,0.96421,2.0477,2.8283,5.0074,5.8044,291.02,9
3.652,0.96387,2.1192,2.9309,5.1337,5.8626,292.97,9
3.6528,0.94275,2.2184,3.0274,5.2673,5.9334,294.92,9
3.656,0.92176,2.32,3.1158,5.3766,6.05,296.88,9
3.6608,0.91822,2.4037,3.1947,5.4522,6.2004,298.83,9
3.656,0.94365,2.4677,3.2728,5.5014,6.3387,300.78,9
3.666,0.99693,2.5135,3.3526,5.5321,6.4407,302.73,9
3.7258,1.0756,2.5369,3.412,5.5645,6.5203,304.69,9
3.8345,1.1708,2.5494,3.4347,5.6244,6.5987,306.64,9
3.9633,1.2579,2.5764,3.4349,5.7063,6.6759,308.59,9
4.0818,1.3141,2.6206,3.4344,5.7749,6.741,310.55,9
4.1676,1.3438,2.6681,3.4437,5.8134,6.7981,312.5,9
4.2146,1.378,2.7154,3.4652,5.8382,6.8596,314.45,9
4.2358,1.4455,2.764,3.4945,5.8731,6.921,316.41,9
4.2595,1.5533,2.8179,3.5247,5.922,6.9628,318.36,9
4.3094,1.6864,2.8835,3.5539,5.9659,6.9678,320.31,9
4.382,1.8247,2.967,3.5886,5.9965,6.9335,322.27,9
4.4624,1.9658,3.0734,3.6437,6.0296,6.8801,324.22,9
4.5457,2.1108,3.193,3.7248,6.0724,6.8297,326.17,9
4.6181,2.2502,3.301,3.8079,6.1137,6.786,328.13,9
4.6573,2.3746,3.3827,3.8552,6.1456,6.7472,330.08,9
4.6625,2.4818,3.4388,3.8536,6.1614,6.7187,332.03,9
4.6483,2.5764,3.4734,3.8264,6.1505,6.7011,333.98,9
4.6201,2.6696,3.4985,3.8052,6.1221,6.678,335.94,9
4.5798,2.7687,3.5404,3.8027,6.0982,6.6316,337.89,9
4.5369,2.864,3.6255,3.809,6.0838,6.5643,339.84,9
4.5055,2.9385,3.7528,3.8022,6.0647,6.4944,341.8,9
4.4916,2.9851,3.8926,3.7746,6.0189,6.4279,343.75,9
4.488,3.0047,4.0163,3.7361,5.9462,6.3587,345.7,9
4.4913,2.9975,4.1069,3.6906,5.8743,6.3043,347.66,9
4.5104,2.9762,4.1543,3.6373,5.8176,6.2879,349.61,9
4.5523,2.9723,4.1599,3.5854,5.7651,6.2991,351.56,9
4.6088,3.0081,4.1318,3.5518,5.7149,6.3078,353.52,9
4.6639,3.0781,4.075,3.537,5.6865,6.2975,355.47,9
4.7051,3.1647,3.9902,3.5312,5.6918,6.2706,357.42,9
4.7217,3.2584,3.8939,3.5474,5.714,6.2317,359.38,9
4.7156,3.3479,3.8189,3.6004,5.7345,6.1896,361.33,9
4.7058,3.4185,3.7781,3.6751,5.7605,6.1651,363.28,9
4.7129,3.4712,3.7685,3.7407,5.8071,6.18,365.23,9
4.7528,3.5204,3.7935,3.773,5.8664,6.2353,367.19,9
4.8163,3.5814,3.8579,3.7745,5.9228,6.3011,369.14,9
4.8643,3.6531,3.9649,3.7785,5.9681,6.349,371.09,9
4.8734,3.7194,4.1048,3.8164,5.9868,6.3832,373.05,9
4.8526,3.771,4.2501,3.8931,5.9731,6.4252,375,9
4.8102,3.818,4.3791,4.0024,5.9469,6.4896,376.95,9
4.7422,3.8757,4.4827,4.1388,5.9276,6.5738,378.91,9
4.6591,3.9285,4.5584,4.2918,5.9234,6.6545,380.86,9
4.5961,3.9378,4.6084,4.4514,5.9418,6.7129,382.81,9
4.579,3.8967,4.6344,4.6077,5.9812,6.76,384.77,9
4.6017,3.8367,4.6424,4.7404,6.0295,6.818,386.72,9
4.6292,3.7938,4.6412,4.8382,6.0819,6.896,388.67,9
4.6324,3.7942,4.6327,4.9106,6.1383,7.0004,390.63,9
4.6232,3.8469,4.6181,4.9726,6.1965,7.125,392.58,9
4.6446,3.9359,4.599,5.0447,6.2581,7.2435,394.53,9
4.7305,4.0223,4.5768,5.1417,6.316,7.3495,396.48,9
4.8671,4.0621,4.5646,5.2581,6.3528,7.4533,398.44,9
5.0019,4.0373,4.5836,5.3754,6.3671,7.5465,400.39,9
5.0918,3.9739,4.635,5.4763,6.3678,7.6118,402.34,9
5.135,3.9212,4.7008,5.5621,6.3545,7.6552,404.3,9
5.1594,3.9115,4.7746,5.648,6.3369,7.7097,406.25,9
5.1885,3.9355,4.8432,5.7305,6.3373,7.7906,408.2,9
5.2191,3.9489,4.8685,5.7875,6.3636,7.8694,410.16,9
5.2299,3.9136,4.8344,5.8128,6.4171,7.9197,412.11,9
5.2166,3.8314,4.7788,5.8228,6.5022,7.9523,414.06,9
5.2003,3.7284,4.748,5.8331,6.6112,7.9937,416.02,9
5.1994,3.6297,4.7308,5.8499,6.7286,8.0588,417.97,9
5.2116,3.5501,4.6757,5.8829,6.8435,8.1493,419.92,9
5.2275,3.4936,4.5778,5.9369,6.9458,8.2566,421.88,9
5.2456,3.4542,4.4871,6.0016,7.0164,8.3669,423.83,9
5.2703,3.4208,4.4274,6.068,7.0419,8.4756,425.78,9
5.302,3.3807,4.3828,6.1357,7.0312,8.5752,427.73,9
5.3298,3.3257,4.3569,6.1985,7.012,8.6442,429.69,9
5.3406,3.2601,4.368,6.2428,7.0125,8.6816,431.64,9
5.3351,3.1971,4.4064,6.2704,7.0381,8.719,433.59,9
5.3269,3.1446,4.4531,6.3005,7.074,8.7854,435.55,9
5.3336,3.0993,4.5002,6.3434,7.1019,8.8783,437.5,9
5.3558,3.0558,4.5373,6.3979,7.1074,8.9672,439.45,9
5.3753,3.0184,4.5549,6.451,7.0947,9.0232,441.41,9
5.3859,2.993,4.5563,6.4717,7.0858,9.0472,443.36,9
5.3949,2.9666,4.5511,6.4429,7.0948,9.0668,445.31,9
5.4159,2.9205,4.5434,6.3858,7.115,9.1075,447.27,9
5.4656,2.8607,4.5277,6.3349,7.1281,9.1677,449.22,9
5.5493,2.8065,4.4998,6.2981,7.1149,9.2309,451.17,9
5.6546,2.7719,4.467,6.2679,7.0732,9.2844,453.13,9
5.7579,2.7702,4.4278,6.2665,7.0194,9.3141,455.08,9
5.8413,2.8043,4.3712,6.3225,6.9644,9.3094,457.03,9
5.9044,2.856,4.3012,6.4228,6.9085,9.263,458.98,9
5.9484,2.9042,4.2221,6.5302,6.8516,9.1705,460.94,9
5.9632,2.9394,4.1229,6.6188,6.7841,9.047,462.89,9
5.9475,2.9634,4.0032,6.6684,6.7018,8.9185,464.84,9
5.9257,2.9863,3.8843,6.6629,6.6208,8.8045,466.8,9
5.9276,3.0142,3.7842,6.606,6.543,8.7174,468.75,9
5.9603,3.0474,3.7112,6.5159,6.4487,8.6529,470.7,9
5.993,3.0912,3.6627,6.4082,6.3348,8.5895,472.66,9
5.9815,3.1578,3.6254,6.2945,6.2202,8.5068,474.61,9
5.9138,3.2614,3.5881,6.1946,6.1296,8.4023,476.56,9
5.813,3.3963,3.5595,6.1401,6.0891,8.2917,478.52,9
5.7176,3.5208,3.5674,6.1517,6.1069,8.1925,480.47,9
5.6556,3.608,3.6253,6.2042,6.1574,8.1119,482.42,9
5.6225,3.6696,3.7169,6.2377,6.2052,8.0457,484.38,9
5.6026,3.7071,3.813,6.2022,6.2326,7.9779,486.33,9
5.5883,3.7135,3.8949,6.0913,6.2431,7.8868,488.28,9
5.5656,3.7091,3.9673,5.9411,6.2455,7.7587,490.23,9
5.5115,3.7108,4.0465,5.7881,6.2396,7.5889,492.19,9
5.4131,3.7046,4.1305,5.6568,6.2168,7.3814,494.14,9
5.2797,3.6768,4.1947,5.5577,6.171,7.1532,496.09,9
5.1253,3.6244,4.2185,5.4669,6.1093,6.9316,498.05,9
4.945,3.544,4.1957,5.3478,6.0571,6.748,500,9
4.7267,3.4526,4.1292,5.181,6.031,6.618,501.95,9
4.4756,3.3789,4.0403,4.971,6.0124,6.5315,503.91,9
4.2152,3.3214,3.9715,4.7493,5.9694,6.467,505.86,9
3.9821,3.2653,3.946,4.5557,5.8894,6.3985,507.81,9
3.7975,3.2041,3.9428,4.4121,5.7881,6.317,509.77,9
3.6566,3.1235,3.9364,4.3254,5.6972,6.2524,511.72,9
3.5557,3.0162,3.9206,4.2962,5.6391,6.2372,513.67,9
3.4891,2.8987,3.8918,4.3087,5.6053,6.2625,515.63,9
3.4413,2.7969,3.8429,4.3326,5.5668,6.3001,517.58,9
3.4005,2.7283,3.7707,4.3407,5.5023,6.3388,519.53,9
3.3577,2.688,3.687,4.3164,5.413,6.381,521.48,9
3.3154,2.6384,3.6116,4.2569,5.3205,6.4287,523.44,9
3.2861,2.5344,3.5492,4.1747,5.2576,6.4747,525.39,9
3.2638,2.3771,3.4841,4.0961,5.2424,6.5007,527.34,9
3.2266,2.2138,3.3988,4.0489,5.2587,6.4925,529.3,9
3.1528,2.0828,3.2887,4.034,5.2737,6.4519,531.25,9
3.0448,1.9892,3.1431,4.0247,5.253,6.3839,533.2,9
2.9384,1.929,2.9512,3.9934,5.177,6.2973,535.16,9
2.8666,1.9043,2.7419,3.9452,5.0579,6.2103,537.11,9
2.8263,1.904,2.5561,3.9051,4.921,6.1241,539.06,9
2.7828,1.8965,2.3998,3.8726,4.7901,6.0221,541.02,9
2.703,1.8584,2.2711,3.835,4.6868,5.8963,542.97,9
2.5825,1.7873,2.1865,3.7788,4.61,5.7437,544.92,9
2.44,1.6879,2.1589,3.6886,4.5344,5.5612,546.88,9
2.3097,1.576,2.1735,3.5813,4.4427,5.3644,548.83,9
2.2255,1.4763,2.2053,3.4941,4.3517,5.1813,550.78,9
2.1822,1.3943,2.2458,3.4409,4.296,5.0309,552.73,9
2.1349,1.3104,2.291,3.4146,4.2884,4.9221,554.69,9
2.0482,1.2116,2.318,3.4058,4.3135,4.8504,556.64,9
1.9262,1.1108,2.3013,3.4031,4.3423,4.8023,558.59,9
1.8051,1.0228,2.2454,3.4052,4.3508,4.7831,560.55,9
1.7248,0.94016,2.166,3.4242,4.3328,4.8133,562.5,9
1.6818,0.85784,2.0654,3.4564,4.2969,4.8948,564.45,9
1.6358,0.78676,1.9506,3.4773,4.2585,4.9968,566.41,9
1.5789,0.71665,1.8428,3.4664,4.2287,5.0766,568.36,9
1.5467,0.62501,1.7524,3.4217,4.2118,5.1222,570.31,9
1.5689,0.51569,1.6721,3.361,4.1968,5.1593,572.27,9
1.6427,0.4057,1.5943,3.2988,4.1589,5.2021,574.22,9
1.7406,0.31109,1.5148,3.2341,4.0863,5.2355,576.17,9
1.8303,0.24303,1.437,3.1707,3.9848,5.2491,578.13,9
1.8897,0.19533,1.3682,3.1131,3.8629,5.2552,580.08,9
1.9304,0.16211,1.321,3.0612,3.7346,5.2775,582.03,9
1.9837,0.15324,1.3112,3.0223,3.6196,5.3242,583.98,9
2.049,0.16767,1.3287,2.9945,3.5328,5.381,585.94,9
2.1014,0.1866,1.3352,2.9538,3.4787,5.4349,587.89,9
2.1329,0.19202,1.3031,2.8754,3.4487,5.4725,589.84,9
2.1578,0.16909,1.2386,2.7593,3.4288,5.48,591.8,9
2.1958,0.12519,1.1574,2.6416,3.4045,5.4584,593.75,9
2.2487,0.092609,1.0645,2.559,3.3575,5.4205,595.7,9
2.3038,0.084718,0.96521,2.512,3.2833,5.3783,597.66,9
0.25309,-0.039943,1.3035,1.4578,-0.33682,-0.31803,-199.22,10
0.17862,0.099562,1.1518,1.3277,-0.33384,-0.069909,-197.27,10
0.14042,0.24477,1.0541,1.1792,-0.31387,0.17706,-195.31,10
0.15566,0.37959,1.0446,1.0359,-0.28417,0.417,-193.36,10
0.17213,0.48267,1.0908,0.93678,-0.27641,0.62587,-191.41,10
0.117,0.55487,1.1191,0.89779,-0.28745,0.76616,-189.45,10
0.0099493,0.59782,1.1016,0.90413,-0.25054,0.8524,-187.5,10
-0.052483,0.58122,1.0588,0.92963,-0.12119,0.92601,-185.55,10
-0.010064,0.49507,0.98826,0.94671,0.03378,0.98086,-183.59,10
0.10595,0.39262,0.8309,0.92846,0.10947,0.99283,-181.64,10
0.19804,0.34785,0.56333,0.89002,0.10701,0.96687,-179.69,10
0.19304,0.38642,0.26971,0.88165,0.10689,0.93437,-177.73,10
0.12261,0.46918,0.047015,0.90069,0.15548,0.93522,-175.78,10
0.060058,0.5442,-0.094413,0.9018,0.25001,0.97053,-173.83,10
0.014025,0.57338,-0.19603,0.88158,0.35762,0.99186,-171.88,10
-0.042896,0.54564,-0.28411,0.86517,0.42704,0.96132,-169.92,10
-0.093711,0.48775,-0.3684,0.84404,0.43377,0.88714,-167.97,10
-0.096669,0.42312,-0.44272,0.75164,0.39695,0.79855,-166.02,10
-0.048188,0.3519,-0.48458,0.53328,0.32846,0.6909,-164.06,10
0.013215,0.29109,-0.49157,0.25026,0.21577,0.54533,-162.11,10
0.055529,0.27712,-0.4845,0.0035611,0.069208,0.4108,-160.16,10
0.080608,0.31583,-0.48372,-0.2052,-0.059892,0.35776,-158.2,10
0.079308,0.36932,-0.49379,-0.39185,-0.12669,0.3985,-156.25,10
0.036353,0.39171,-0.48598,-0.47805,-0.12402,0.50929,-154.3,10
-0.0092241,0.36138,-0.42366,-0.41245,-0.050275,0.63367,-152.34,10
0.0040883,0.28215,-0.31555,-0.26969,0.08756,0.70339,-150.39,10
0.081204,0.18007,-0.20571,-0.13625,0.24492,0.70979,-148.44,10
0.15722,0.092888,-0.1131,-0.027556,0.37631,0.67599,-146.48,10
0.16994,0.031235,-0.038471,0.077992,0.45813,0.59783,-144.53,10
0.14475,-0.027416,0.0031344,0.18844,0.47665,0.47818,-142.58,10
0.16361,-0.11128,0.021254,0.26088,0.43561,0.35057,-140.63,10
0.25574,-0.21339,0.070741,0.25363,0.33911,0.26253,-138.67,10
0.37712,-0.26688,0.1983,0.19547,0.20252,0.24921,-136.72,10
0.47676,-0.22756,0.38522,0.1316,0.086528,0.29279,-134.77,10
0.53323,-0.13461,0.54141,0.070332,0.024048,0.33908,-132.81,10
0.52689,-0.059987,0.58481,0.020671,-0.036552,0.36291,-130.86,10
0.45265,-0.059082,0.53915,0.0082657,-0.14287,0.36735,-128.91,10
0.3564,-0.12157,0.4742,0.045492,-0.27724,0.33547,-126.95,10
0.28917,-0.17539,0.38681,0.12228,-0.39145,0.241,-125,10
0.26156,-0.18838,0.25078,0.21741,-0.42914,0.10865,-123.05,10
0.26086,-0.20116,0.1103,0.30201,-0.34748,0.027345,-121.09,10
0.27108,-0.24852,0.041036,0.34733,-0.16185,0.054188,-119.14,10
0.25055,-0.32443,0.068899,0.34133,0.0528,0.14423,-117.19,10
0.15591,-0.39628,0.1457,0.28924,0.21914,0.23238,-115.23,10
0.020903,-0.40335,0.20423,0.21392,0.28595,0.31188,-113.28,10
-0.075599,-0.3064,0.24556,0.15031,0.23213,0.38057,-111.33,10
-0.11314,-0.16041,0.31967,0.10049,0.10774,0.41021,-109.38,10
-0.1425,-0.068835,0.42393,0.043952,0.012083,0.40581,-107.42,10
-0.20817,-0.060601,0.49662,0.00025432,-0.0041323,0.40824,-105.47,10
-0.28912,-0.086698,0.51834,-0.0017837,0.021364,0.43343,-103.52,10
-0.32611,-0.11778,0.52274,0.034523,0.022692,0.45968,-101.56,10
-0.28588,-0.13773,0.50626,0.11228,0.0011815,0.46537,-99.609,10
-0.19387,-0.097187,0.44302,0.23548,0.0033701,0.43864,-97.656,10
-0.11881,0.011974,0.34569,0.35837,0.020252,0.3576,-95.703,10
-0.11189,0.10846,0.25962,0.42181,0.015169,0.20805,-93.75,10
-0.14873,0.12352,0.22701,0.40839,-0.0018036,0.013173,-91.797,10
-0.1559,0.076012,0.23589,0.32305,-0.013231,-0.19761,-89.844,10
-0.092118,0.010932,0.23997,0.18372,-0.037697,-0.40212,-87.891,10
0.039189,-0.065627,0.22841,0.033473,-0.085058,-0.55338,-85.938,10
0.21063,-0.14738,0.2175,-0.089969,-0.12514,-0.60076,-83.984,10
0.35546,-0.19782,0.21172,-0.18373,-0.14703,-0.55138,-82.031,10
0.40906,-0.20917,0.20632,-0.25773,-0.18049,-0.47479,-80.078,10
0.37699,-0.21403,0.19217,-0.30296,-0.22601,-0.42394,-78.125,10
0.30045,-0.24437,0.14692,-0.30583,-0.27008,-0.37071,-76.172,10
0.21457,-0.31077,0.068351,-0.27617,-0.32457,-0.26056,-74.219,10
0.16054,-0.38426,0.0075896,-0.24448,-0.3803,-0.12312,-72.266,10
0.14335,-0.41873,0.00020643,-0.23543,-0.4044,-0.055586,-70.313,10
0.12101,-0.38318,0.0035189,-0.24438,-0.36636,-0.10695,-68.359,10
0.077832,-0.26707,-0.041869,-0.26474,-0.24264,-0.23363,-66.406,10
0.03173,-0.098672,-0.13089,-0.29873,-0.054935,-0.34138,-64.453,10
-0.027908,0.05918,-0.20913,-0.33938,0.12582,-0.37724,-62.5,10
-0.14678,0.14978,-0.24302,-0.38271,0.2641,-0.37618,-60.547,10
-0.31618,0.1511,-0.23605,-0.42106,0.39901,-0.4024,-58.594,10
-0.45941,0.086814,-0.20091,-0.44911,0.55804,-0.48992,-56.641,10
-0.55752,0.016116,-0.16896,-0.47036,0.69214,-0.63364,-54.688,10
-0.65748,-0.023576,-0.1846,-0.48581,0.73853,-0.79265,-52.734,10
-0.76399,-0.051641,-0.25058,-0.50987,0.66799,-0.91167,-50.781,10
-0.8302,-0.10083,-0.3256,-0.56851,0.48615,-0.95741,-48.828,10
-0.80581,-0.18468,-0.36342,-0.67414,0.2782,-0.93423,-46.875,10
-0.68964,-0.30305,-0.34156,-0.78773,0.1541,-0.86485,-44.922,10
-0.56129,-0.43424,-0.29695,-0.82938,0.1288,-0.78303,-42.969,10
-0.49256,-0.54423,-0.30213,-0.77168,0.14252,-0.74832,-41.016,10
-0.46707,-0.59309,-0.37677,-0.66206,0.14819,-0.79863,-39.063,10
-0.43725,-0.53518,-0.47159,-0.55199,0.1264,-0.90799,-37.109,10
-0.36667,-0.38565,-0.53473,-0.4846,0.041772,-1.0193,-35.156,10
-0.23446,-0.23525,-0.56395,-0.50368,-0.14081,-1.0622,-33.203,10
-0.066892,-0.14834,-0.60869,-0.6003,-0.38763,-0.98245,-31.25,10
0.097253,-0.1219,-0.6986,-0.71976,-0.60962,-0.79802,-29.297,10
0.24177,-0.12411,-0.78372,-0.81491,-0.73399,-0.58457,-27.344,10
0.33928,-0.10869,-0.80256,-0.85957,-0.74079,-0.42343,-25.391,10
0.35921,-0.040479,-0.75501,-0.88946,-0.6573,-0.36473,-23.438,10
0.31731,0.062786,-0.68079,-0.96606,-0.53311,-0.39642,-21.484,10
0.27534,0.149,-0.61929,-1.0566,-0.41357,-0.46242,-19.531,10
0.277,0.19933,-0.57446,-1.0597,-0.31574,-0.52041,-17.578,10
0.28817,0.2273,-0.50363,-0.92431,-0.23293,-0.55835,-15.625,10
0.22514,0.19709,-0.38693,-0.68426,-0.15684,-0.58229,-13.672,10
0.065457,0.055185,-0.30012,-0.4313,-0.078264,-0.6187,-11.719,10
-0.12349,-0.15694,-0.33931,-0.24557,0.0066453,-0.71029,-9.7656,10
-0.27408,-0.33206,-0.50533,-0.14751,0.083515,-0.87968,-7.8125,10
-0.37841,-0.40603,-0.71601,-0.13615,0.13198,-1.1092,-5.8594,10
-0.47564,-0.40375,-0.88087,-0.19198,0.15153,-1.3721,-3.9063,10
-0.59653,-0.38976,-0.94089,-0.26741,0.15633,-1.6178,-1.9531,10
-0.70774,-0.40353,-0.87693,-0.32515,0.16055,-1.7683,0,10
-0.74459,-0.46184,-0.72345,-0.34816,0.19883,-1.7961,1.9531,10
-0.69466,-0.55008,-0.56073,-0.33386,0.29787,-1.7349,3.9063,10
-0.60058,-0.6113,-0.46048,-0.30382,0.41201,-1.6302,5.8594,10
-0.49578,-0.61118,-0.4198,-0.29753,0.45449,-1.5185,7.8125,10
-0.38402,-0.57455,-0.37263,-0.32725,0.40134,-1.413,9.7656,10
-0.28332,-0.53695,-0.29361,-0.36336,0.31593,-1.2919,11.719,10
-0.21829,-0.51095,-0.22098,-0.39682,0.25302,-1.1275,13.672,10
-0.17045,-0.49466,-0.17286,-0.46395,0.20698,-0.9383,15.625,10
-0.085494,-0.49384,-0.1421,-0.59129,0.15805,-0.78222,17.578,10
0.068996,-0.53475,-0.14938,-0.78469,0.10427,-0.69065,19.531,10
0.25298,-0.64853,-0.22363,-1.0554,0.067676,-0.63929,21.484,10
0.37606,-0.82268,-0.35476,-1.3648,0.065943,-0.59527,23.438,10
0.36421,-0.98763,-0.48725,-1.6132,0.06466,-0.55918,25.391,10
0.21828,-1.0806,-0.57934,-1.758,0.020027,-0.54262,27.344,10
0.021179,-1.107,-0.65392,-1.8461,-0.046601,-0.55972,29.297,10
-0.14259,-1.1155,-0.74016,-1.9121,-0.073712,-0.61028,31.25,10
-0.24549,-1.111,-0.82366,-1.941,-0.046645,-0.64848,33.203,10
-0.28577,-1.0687,-0.88316,-1.9138,-0.012751,-0.6594,35.156,10
-0.27728,-0.9971,-0.92296,-1.8362,0.00054029,-0.69683,37.109,10
-0.25669,-0.88868,-0.9798,-1.7409,0.016832,-0.78989,39.063,10
-0.23574,-0.7232,-1.0929,-1.6462,0.05202,-0.90846,41.016,10
-0.18197,-0.54901,-1.2426,-1.5446,0.10917,-1.0021,42.969,10
-0.080729,-0.42965,-1.3611,-1.4435,0.20692,-1.0356,44.922,10
0.031249,-0.35134,-1.4183,-1.3487,0.34532,-1.0072,46.875,10
0.10872,-0.27694,-1.4295,-1.2434,0.48045,-0.93179,48.828,10
0.14357,-0.21417,-1.377,-1.1174,0.55298,-0.82681,50.781,10
0.15912,-0.17087,-1.2231,-0.98481,0.54792,-0.71686,52.734,10
0.17217,-0.11623,-1.013,-0.90071,0.51366,-0.61887,54.688,10
0.18794,-0.028411,-0.85691,-0.94302,0.48774,-0.52658,56.641,10
0.21746,0.08335,-0.80516,-1.1129,0.45049,-0.42438,58.594,10
0.27262,0.20489,-0.7968,-1.3118,0.38578,-0.3153,60.547,10
0.36031,0.31281,-0.72918,-1.4409,0.34687,-0.20787,62.5,10
0.49782,0.39688,-0.56582,-1.459,0.41372,-0.070082,64.453,10
0.71383,0.49722,-0.3431,-1.3523,0.61024,0.14607,66.406,10
1.0343,0.6719,-0.080967,-1.1052,0.93069,0.42886,68.359,10
1.4973,0.94727,0.26131,-0.6997,1.3792,0.74988,70.313,10
2.1277,1.332,0.7376,-0.1287,1.9176,1.1547,72.266,10
2.8791,1.8183,1.3543,0.57561,2.4658,1.6908,74.219,10
3.69,2.3475,2.0593,1.3381,2.9845,2.3229,76.172,10
